"GEO_ID","NAME","B17101_001E","B17101_001M","B17101_002E","B17101_002M","B17101_003E","B17101_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Income in the past 12 months below poverty level","Margin of Error!!Total:!!Income in the past 12 months below poverty level","Estimate!!Total:!!Income in the past 12 months at or above poverty level","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level",
"1500000US110010001011","Block Group 1; Census Tract 1.01; District of Columbia; District of Columbia","1097","223","27","46","1070","207",
"1500000US110010001021","Block Group 1; Census Tract 1.02; District of Columbia; District of Columbia","1352","293","76","119","1276","298",
"1500000US110010001022","Block Group 2; Census Tract 1.02; District of Columbia; District of Columbia","1031","304","4","7","1027","304",
"1500000US110010001023","Block Group 3; Census Tract 1.02; District of Columbia; District of Columbia","744","279","92","102","652","251",
"1500000US110010002011","Block Group 1; Census Tract 2.01; District of Columbia; District of Columbia","0","14","0","14","0","14",
"1500000US110010002012","Block Group 2; Census Tract 2.01; District of Columbia; District of Columbia","0","14","0","14","0","14",
"1500000US110010002021","Block Group 1; Census Tract 2.02; District of Columbia; District of Columbia","874","310","89","85","785","309",
"1500000US110010002022","Block Group 2; Census Tract 2.02; District of Columbia; District of Columbia","656","206","77","81","579","184",
"1500000US110010002023","Block Group 3; Census Tract 2.02; District of Columbia; District of Columbia","822","362","202","142","620","324",
"1500000US110010002024","Block Group 4; Census Tract 2.02; District of Columbia; District of Columbia","930","327","69","70","861","304",
"1500000US110010003001","Block Group 1; Census Tract 3; District of Columbia; District of Columbia","1199","373","309","167","890","322",
"1500000US110010003002","Block Group 2; Census Tract 3; District of Columbia; District of Columbia","1674","609","114","77","1560","613",
"1500000US110010003003","Block Group 3; Census Tract 3; District of Columbia; District of Columbia","1665","538","58","69","1607","531",
"1500000US110010003004","Block Group 4; Census Tract 3; District of Columbia; District of Columbia","1441","451","53","42","1388","449",
"1500000US110010004001","Block Group 1; Census Tract 4; District of Columbia; District of Columbia","701","205","71","84","630","160",
"1500000US110010004002","Block Group 2; Census Tract 4; District of Columbia; District of Columbia","919","292","43","22","876","292",
"1500000US110010005011","Block Group 1; Census Tract 5.01; District of Columbia; District of Columbia","1111","328","210","245","901","262",
"1500000US110010005012","Block Group 2; Census Tract 5.01; District of Columbia; District of Columbia","1085","301","17","28","1068","300",
"1500000US110010005013","Block Group 3; Census Tract 5.01; District of Columbia; District of Columbia","1351","458","12","20","1339","460",
"1500000US110010005021","Block Group 1; Census Tract 5.02; District of Columbia; District of Columbia","1709","319","32","40","1677","334",
"1500000US110010005022","Block Group 2; Census Tract 5.02; District of Columbia; District of Columbia","1675","501","127","76","1548","492",
"1500000US110010006001","Block Group 1; Census Tract 6; District of Columbia; District of Columbia","1194","326","163","96","1031","322",
"1500000US110010006002","Block Group 2; Census Tract 6; District of Columbia; District of Columbia","980","224","0","14","980","224",
"1500000US110010006003","Block Group 3; Census Tract 6; District of Columbia; District of Columbia","711","316","18","29","693","317",
"1500000US110010006004","Block Group 4; Census Tract 6; District of Columbia; District of Columbia","1499","470","0","14","1499","470",
"1500000US110010007021","Block Group 1; Census Tract 7.02; District of Columbia; District of Columbia","1189","305","43","43","1146","303",
"1500000US110010007022","Block Group 2; Census Tract 7.02; District of Columbia; District of Columbia","938","340","182","118","756","330",
"1500000US110010007023","Block Group 3; Census Tract 7.02; District of Columbia; District of Columbia","794","293","35","41","759","297",
"1500000US110010007031","Block Group 1; Census Tract 7.03; District of Columbia; District of Columbia","1381","419","76","101","1305","417",
"1500000US110010007032","Block Group 2; Census Tract 7.03; District of Columbia; District of Columbia","1597","295","15","25","1582","289",
"1500000US110010007041","Block Group 1; Census Tract 7.04; District of Columbia; District of Columbia","1565","463","109","86","1456","445",
"1500000US110010007042","Block Group 2; Census Tract 7.04; District of Columbia; District of Columbia","1090","303","91","77","999","307",
"1500000US110010008021","Block Group 1; Census Tract 8.02; District of Columbia; District of Columbia","2364","492","217","138","2147","494",
"1500000US110010008022","Block Group 2; Census Tract 8.02; District of Columbia; District of Columbia","942","333","33","33","909","321",
"1500000US110010008031","Block Group 1; Census Tract 8.03; District of Columbia; District of Columbia","690","230","0","14","690","230",
"1500000US110010008032","Block Group 2; Census Tract 8.03; District of Columbia; District of Columbia","619","245","175","145","444","170",
"1500000US110010008033","Block Group 3; Census Tract 8.03; District of Columbia; District of Columbia","1052","330","296","263","756","264",
"1500000US110010008041","Block Group 1; Census Tract 8.04; District of Columbia; District of Columbia","955","309","99","65","856","305",
"1500000US110010008042","Block Group 2; Census Tract 8.04; District of Columbia; District of Columbia","480","252","4","7","476","250",
"1500000US110010008043","Block Group 3; Census Tract 8.04; District of Columbia; District of Columbia","1932","664","174","172","1758","651",
"1500000US110010009021","Block Group 1; Census Tract 9.02; District of Columbia; District of Columbia","743","145","22","21","721","139",
"1500000US110010009022","Block Group 2; Census Tract 9.02; District of Columbia; District of Columbia","1562","425","61","46","1501","421",
"1500000US110010009031","Block Group 1; Census Tract 9.03; District of Columbia; District of Columbia","0","14","0","14","0","14",
"1500000US110010009032","Block Group 2; Census Tract 9.03; District of Columbia; District of Columbia","1055","232","110","113","945","201",
"1500000US110010009041","Block Group 1; Census Tract 9.04; District of Columbia; District of Columbia","1901","455","155","171","1746","326",
"1500000US110010009042","Block Group 2; Census Tract 9.04; District of Columbia; District of Columbia","1319","275","13","15","1306","275",
"1500000US110010010021","Block Group 1; Census Tract 10.02; District of Columbia; District of Columbia","559","179","166","114","393","163",
"1500000US110010010022","Block Group 2; Census Tract 10.02; District of Columbia; District of Columbia","1150","351","229","242","921","307",
"1500000US110010010023","Block Group 3; Census Tract 10.02; District of Columbia; District of Columbia","845","371","61","53","784","376",
"1500000US110010010024","Block Group 4; Census Tract 10.02; District of Columbia; District of Columbia","884","393","20","34","864","395",
"1500000US110010010031","Block Group 1; Census Tract 10.03; District of Columbia; District of Columbia","1068","328","0","14","1068","328",
"1500000US110010010032","Block Group 2; Census Tract 10.03; District of Columbia; District of Columbia","884","425","43","60","841","373",
"1500000US110010010033","Block Group 3; Census Tract 10.03; District of Columbia; District of Columbia","956","265","63","70","893","257",
"1500000US110010010041","Block Group 1; Census Tract 10.04; District of Columbia; District of Columbia","801","327","3","11","798","328",
"1500000US110010010042","Block Group 2; Census Tract 10.04; District of Columbia; District of Columbia","1824","357","431","243","1393","314",
"1500000US110010010043","Block Group 3; Census Tract 10.04; District of Columbia; District of Columbia","1247","311","22","36","1225","315",
"1500000US110010011001","Block Group 1; Census Tract 11; District of Columbia; District of Columbia","1270","317","0","14","1270","317",
"1500000US110010011002","Block Group 2; Census Tract 11; District of Columbia; District of Columbia","1341","281","105","91","1236","281",
"1500000US110010011003","Block Group 3; Census Tract 11; District of Columbia; District of Columbia","556","269","0","14","556","269",
"1500000US110010011004","Block Group 4; Census Tract 11; District of Columbia; District of Columbia","1469","530","266","271","1203","429",
"1500000US110010012001","Block Group 1; Census Tract 12; District of Columbia; District of Columbia","2152","559","110","72","2042","546",
"1500000US110010012002","Block Group 2; Census Tract 12; District of Columbia; District of Columbia","953","276","38","57","915","279",
"1500000US110010012003","Block Group 3; Census Tract 12; District of Columbia; District of Columbia","753","287","84","130","669","268",
"1500000US110010012004","Block Group 4; Census Tract 12; District of Columbia; District of Columbia","1028","273","96","116","932","233",
"1500000US110010013011","Block Group 1; Census Tract 13.01; District of Columbia; District of Columbia","1400","415","302","238","1098","384",
"1500000US110010013012","Block Group 2; Census Tract 13.01; District of Columbia; District of Columbia","704","299","0","14","704","299",
"1500000US110010013013","Block Group 3; Census Tract 13.01; District of Columbia; District of Columbia","514","290","58","55","456","284",
"1500000US110010013014","Block Group 4; Census Tract 13.01; District of Columbia; District of Columbia","1328","418","49","59","1279","424",
"1500000US110010013031","Block Group 1; Census Tract 13.03; District of Columbia; District of Columbia","1077","295","53","60","1024","295",
"1500000US110010013032","Block Group 2; Census Tract 13.03; District of Columbia; District of Columbia","811","277","0","14","811","277",
"1500000US110010013033","Block Group 3; Census Tract 13.03; District of Columbia; District of Columbia","810","377","113","158","697","340",
"1500000US110010013034","Block Group 4; Census Tract 13.03; District of Columbia; District of Columbia","882","388","171","118","711","367",
"1500000US110010013041","Block Group 1; Census Tract 13.04; District of Columbia; District of Columbia","1444","240","17","29","1427","246",
"1500000US110010013042","Block Group 2; Census Tract 13.04; District of Columbia; District of Columbia","933","362","126","163","807","323",
"1500000US110010013043","Block Group 3; Census Tract 13.04; District of Columbia; District of Columbia","681","205","54","65","627","193",
"1500000US110010013044","Block Group 4; Census Tract 13.04; District of Columbia; District of Columbia","1110","595","37","61","1073","591",
"1500000US110010014011","Block Group 1; Census Tract 14.01; District of Columbia; District of Columbia","2033","319","115","65","1918","313",
"1500000US110010014012","Block Group 2; Census Tract 14.01; District of Columbia; District of Columbia","1287","432","0","14","1287","432",
"1500000US110010014021","Block Group 1; Census Tract 14.02; District of Columbia; District of Columbia","818","251","0","14","818","251",
"1500000US110010014022","Block Group 2; Census Tract 14.02; District of Columbia; District of Columbia","1017","277","31","35","986","263",
"1500000US110010014023","Block Group 3; Census Tract 14.02; District of Columbia; District of Columbia","1589","392","136","86","1453","384",
"1500000US110010015001","Block Group 1; Census Tract 15; District of Columbia; District of Columbia","1634","561","0","14","1634","561",
"1500000US110010015002","Block Group 2; Census Tract 15; District of Columbia; District of Columbia","791","241","0","14","791","241",
"1500000US110010015003","Block Group 3; Census Tract 15; District of Columbia; District of Columbia","458","225","0","14","458","225",
"1500000US110010015004","Block Group 4; Census Tract 15; District of Columbia; District of Columbia","1633","468","54","55","1579","478",
"1500000US110010015005","Block Group 5; Census Tract 15; District of Columbia; District of Columbia","1100","567","15","24","1085","566",
"1500000US110010016001","Block Group 1; Census Tract 16; District of Columbia; District of Columbia","1331","438","35","32","1296","435",
"1500000US110010016002","Block Group 2; Census Tract 16; District of Columbia; District of Columbia","434","158","93","101","341","140",
"1500000US110010016003","Block Group 3; Census Tract 16; District of Columbia; District of Columbia","899","307","13","19","886","306",
"1500000US110010016004","Block Group 4; Census Tract 16; District of Columbia; District of Columbia","1691","418","16","18","1675","417",
"1500000US110010017021","Block Group 1; Census Tract 17.02; District of Columbia; District of Columbia","1435","351","32","33","1403","346",
"1500000US110010017022","Block Group 2; Census Tract 17.02; District of Columbia; District of Columbia","1802","371","85","56","1717","373",
"1500000US110010018031","Block Group 1; Census Tract 18.03; District of Columbia; District of Columbia","1398","497","16","26","1382","499",
"1500000US110010018032","Block Group 2; Census Tract 18.03; District of Columbia; District of Columbia","1594","570","586","325","1008","420",
"1500000US110010018033","Block Group 3; Census Tract 18.03; District of Columbia; District of Columbia","1223","421","39","64","1184","419",
"1500000US110010018041","Block Group 1; Census Tract 18.04; District of Columbia; District of Columbia","1056","619","15","23","1041","617",
"1500000US110010018042","Block Group 2; Census Tract 18.04; District of Columbia; District of Columbia","1927","862","40","47","1887","867",
"1500000US110010018043","Block Group 3; Census Tract 18.04; District of Columbia; District of Columbia","2149","750","509","337","1640","722",
"1500000US110010019011","Block Group 1; Census Tract 19.01; District of Columbia; District of Columbia","1064","445","66","80","998","439",
"1500000US110010019012","Block Group 2; Census Tract 19.01; District of Columbia; District of Columbia","634","239","11","17","623","243",
"1500000US110010019013","Block Group 3; Census Tract 19.01; District of Columbia; District of Columbia","1205","443","8","12","1197","442",
"1500000US110010019014","Block Group 4; Census Tract 19.01; District of Columbia; District of Columbia","1705","1158","48","58","1657","1149",
"1500000US110010019021","Block Group 1; Census Tract 19.02; District of Columbia; District of Columbia","1431","244","105","77","1326","197",
"1500000US110010019022","Block Group 2; Census Tract 19.02; District of Columbia; District of Columbia","825","260","69","45","756","258",
"1500000US110010020011","Block Group 1; Census Tract 20.01; District of Columbia; District of Columbia","2528","879","682","611","1846","595",
"1500000US110010020012","Block Group 2; Census Tract 20.01; District of Columbia; District of Columbia","801","232","82","61","719","229",
"1500000US110010020021","Block Group 1; Census Tract 20.02; District of Columbia; District of Columbia","1311","541","37","38","1274","525",
"1500000US110010020022","Block Group 2; Census Tract 20.02; District of Columbia; District of Columbia","981","382","177","188","804","333",
"1500000US110010020023","Block Group 3; Census Tract 20.02; District of Columbia; District of Columbia","1941","358","130","82","1811","367",
"1500000US110010021011","Block Group 1; Census Tract 21.01; District of Columbia; District of Columbia","1483","890","23","72","1460","887",
"1500000US110010021012","Block Group 2; Census Tract 21.01; District of Columbia; District of Columbia","1547","709","132","189","1415","706",
"1500000US110010021013","Block Group 3; Census Tract 21.01; District of Columbia; District of Columbia","1490","687","20","33","1470","687",
"1500000US110010021014","Block Group 4; Census Tract 21.01; District of Columbia; District of Columbia","666","329","1","2","665","329",
"1500000US110010021015","Block Group 5; Census Tract 21.01; District of Columbia; District of Columbia","821","498","95","166","726","457",
"1500000US110010021021","Block Group 1; Census Tract 21.02; District of Columbia; District of Columbia","921","330","83","84","838","330",
"1500000US110010021022","Block Group 2; Census Tract 21.02; District of Columbia; District of Columbia","1143","423","215","149","928","416",
"1500000US110010021023","Block Group 3; Census Tract 21.02; District of Columbia; District of Columbia","725","211","109","82","616","204",
"1500000US110010021024","Block Group 4; Census Tract 21.02; District of Columbia; District of Columbia","559","339","132","199","427","307",
"1500000US110010021025","Block Group 5; Census Tract 21.02; District of Columbia; District of Columbia","614","374","15","24","599","376",
"1500000US110010021026","Block Group 6; Census Tract 21.02; District of Columbia; District of Columbia","723","337","324","307","399","207",
"1500000US110010022011","Block Group 1; Census Tract 22.01; District of Columbia; District of Columbia","866","247","44","68","822","233",
"1500000US110010022012","Block Group 2; Census Tract 22.01; District of Columbia; District of Columbia","1833","605","96","144","1737","602",
"1500000US110010022013","Block Group 3; Census Tract 22.01; District of Columbia; District of Columbia","585","246","0","14","585","246",
"1500000US110010022021","Block Group 1; Census Tract 22.02; District of Columbia; District of Columbia","1775","737","339","549","1436","567",
"1500000US110010022022","Block Group 2; Census Tract 22.02; District of Columbia; District of Columbia","622","278","13","21","609","276",
"1500000US110010022023","Block Group 3; Census Tract 22.02; District of Columbia; District of Columbia","815","219","94","101","721","229",
"1500000US110010023011","Block Group 1; Census Tract 23.01; District of Columbia; District of Columbia","1397","445","26","22","1371","446",
"1500000US110010023012","Block Group 2; Census Tract 23.01; District of Columbia; District of Columbia","1822","397","307","249","1515","382",
"1500000US110010023021","Block Group 1; Census Tract 23.02; District of Columbia; District of Columbia","0","14","0","14","0","14",
"1500000US110010023022","Block Group 2; Census Tract 23.02; District of Columbia; District of Columbia","1010","167","112","69","898","154",
"1500000US110010023023","Block Group 3; Census Tract 23.02; District of Columbia; District of Columbia","434","177","85","66","349","171",
"1500000US110010024001","Block Group 1; Census Tract 24; District of Columbia; District of Columbia","712","206","72","51","640","194",
"1500000US110010024002","Block Group 2; Census Tract 24; District of Columbia; District of Columbia","1149","516","17","19","1132","515",
"1500000US110010024003","Block Group 3; Census Tract 24; District of Columbia; District of Columbia","1106","283","41","38","1065","274",
"1500000US110010024004","Block Group 4; Census Tract 24; District of Columbia; District of Columbia","795","241","21","21","774","240",
"1500000US110010025011","Block Group 1; Census Tract 25.01; District of Columbia; District of Columbia","1423","744","51","47","1372","746",
"1500000US110010025012","Block Group 2; Census Tract 25.01; District of Columbia; District of Columbia","1499","217","32","39","1467","206",
"1500000US110010025031","Block Group 1; Census Tract 25.03; District of Columbia; District of Columbia","1095","633","50","101","1045","587",
"1500000US110010025032","Block Group 2; Census Tract 25.03; District of Columbia; District of Columbia","1586","436","25","42","1561","426",
"1500000US110010025041","Block Group 1; Census Tract 25.04; District of Columbia; District of Columbia","1182","383","0","14","1182","383",
"1500000US110010025042","Block Group 2; Census Tract 25.04; District of Columbia; District of Columbia","1918","632","537","431","1381","462",
"1500000US110010026001","Block Group 1; Census Tract 26; District of Columbia; District of Columbia","1176","284","72","47","1104","260",
"1500000US110010026002","Block Group 2; Census Tract 26; District of Columbia; District of Columbia","1443","379","34","41","1409","372",
"1500000US110010027021","Block Group 1; Census Tract 27.02; District of Columbia; District of Columbia","1382","476","43","75","1339","473",
"1500000US110010027022","Block Group 2; Census Tract 27.02; District of Columbia; District of Columbia","1589","411","31","34","1558","403",
"1500000US110010027023","Block Group 3; Census Tract 27.02; District of Columbia; District of Columbia","1122","375","24","28","1098","373",
"1500000US110010027024","Block Group 4; Census Tract 27.02; District of Columbia; District of Columbia","1359","476","100","121","1259","459",
"1500000US110010027031","Block Group 1; Census Tract 27.03; District of Columbia; District of Columbia","577","269","32","46","545","277",
"1500000US110010027032","Block Group 2; Census Tract 27.03; District of Columbia; District of Columbia","1734","312","99","129","1635","327",
"1500000US110010027041","Block Group 1; Census Tract 27.04; District of Columbia; District of Columbia","1216","473","101","101","1115","428",
"1500000US110010027042","Block Group 2; Census Tract 27.04; District of Columbia; District of Columbia","1999","604","198","125","1801","587",
"1500000US110010028011","Block Group 1; Census Tract 28.01; District of Columbia; District of Columbia","1651","306","209","186","1442","293",
"1500000US110010028012","Block Group 2; Census Tract 28.01; District of Columbia; District of Columbia","2117","499","324","298","1793","446",
"1500000US110010028021","Block Group 1; Census Tract 28.02; District of Columbia; District of Columbia","2250","746","965","583","1285","404",
"1500000US110010028022","Block Group 2; Census Tract 28.02; District of Columbia; District of Columbia","1213","489","612","480","601","352",
"1500000US110010028023","Block Group 3; Census Tract 28.02; District of Columbia; District of Columbia","1821","886","176","149","1645","895",
"1500000US110010029001","Block Group 1; Census Tract 29; District of Columbia; District of Columbia","1783","409","144","72","1639","419",
"1500000US110010029002","Block Group 2; Census Tract 29; District of Columbia; District of Columbia","2742","649","558","502","2184","531",
"1500000US110010030001","Block Group 1; Census Tract 30; District of Columbia; District of Columbia","1774","322","239","132","1535","302",
"1500000US110010030002","Block Group 2; Census Tract 30; District of Columbia; District of Columbia","2048","538","582","361","1466","420",
"1500000US110010031001","Block Group 1; Census Tract 31; District of Columbia; District of Columbia","1208","399","59","60","1149","350",
"1500000US110010031002","Block Group 2; Census Tract 31; District of Columbia; District of Columbia","2240","600","136","111","2104","577",
"1500000US110010032001","Block Group 1; Census Tract 32; District of Columbia; District of Columbia","1132","860","543","817","589","254",
"1500000US110010032002","Block Group 2; Census Tract 32; District of Columbia; District of Columbia","928","263","79","106","849","247",
"1500000US110010032003","Block Group 3; Census Tract 32; District of Columbia; District of Columbia","991","351","186","124","805","349",
"1500000US110010032004","Block Group 4; Census Tract 32; District of Columbia; District of Columbia","1029","348","49","52","980","344",
"1500000US110010033011","Block Group 1; Census Tract 33.01; District of Columbia; District of Columbia","904","331","80","92","824","297",
"1500000US110010033012","Block Group 2; Census Tract 33.01; District of Columbia; District of Columbia","1230","306","118","71","1112","292",
"1500000US110010033013","Block Group 3; Census Tract 33.01; District of Columbia; District of Columbia","1544","494","47","42","1497","492",
"1500000US110010033021","Block Group 1; Census Tract 33.02; District of Columbia; District of Columbia","1033","178","93","76","940","171",
"1500000US110010033022","Block Group 2; Census Tract 33.02; District of Columbia; District of Columbia","1275","418","110","71","1165","409",
"1500000US110010034001","Block Group 1; Census Tract 34; District of Columbia; District of Columbia","853","234","236","138","617","189",
"1500000US110010034002","Block Group 2; Census Tract 34; District of Columbia; District of Columbia","0","14","0","14","0","14",
"1500000US110010034003","Block Group 3; Census Tract 34; District of Columbia; District of Columbia","1512","528","202","242","1310","338",
"1500000US110010034004","Block Group 4; Census Tract 34; District of Columbia; District of Columbia","82","79","0","14","82","79",
"1500000US110010034005","Block Group 5; Census Tract 34; District of Columbia; District of Columbia","0","14","0","14","0","14",
"1500000US110010035001","Block Group 1; Census Tract 35; District of Columbia; District of Columbia","1076","247","65","58","1011","251",
"1500000US110010035002","Block Group 2; Census Tract 35; District of Columbia; District of Columbia","1007","304","181","96","826","277",
"1500000US110010035003","Block Group 3; Census Tract 35; District of Columbia; District of Columbia","703","220","0","14","703","220",
"1500000US110010036001","Block Group 1; Census Tract 36; District of Columbia; District of Columbia","1760","549","87","77","1673","538",
"1500000US110010036002","Block Group 2; Census Tract 36; District of Columbia; District of Columbia","1639","642","345","161","1294","598",
"1500000US110010036003","Block Group 3; Census Tract 36; District of Columbia; District of Columbia","1021","348","10","15","1011","350",
"1500000US110010037011","Block Group 1; Census Tract 37.01; District of Columbia; District of Columbia","747","247","14","23","733","249",
"1500000US110010037012","Block Group 2; Census Tract 37.01; District of Columbia; District of Columbia","1396","279","22","36","1374","273",
"1500000US110010037021","Block Group 1; Census Tract 37.02; District of Columbia; District of Columbia","707","292","0","14","707","292",
"1500000US110010037022","Block Group 2; Census Tract 37.02; District of Columbia; District of Columbia","2118","828","649","224","1469","768",
"1500000US110010038011","Block Group 1; Census Tract 38.01; District of Columbia; District of Columbia","678","161","0","14","678","161",
"1500000US110010038012","Block Group 2; Census Tract 38.01; District of Columbia; District of Columbia","817","192","86","60","731","197",
